Grindstedhallen (Hammervej / Aalborg Kommune),851032400,57150431,10041768
Grindsted Skole (Uggerhalnevej / Aalborg Kom.),851500400,57149595,10043521
Smedevej (Uggerhalnevej / Grindsted),851910300,57147977,10044951
Egelykkevej (Uggerhalnevej / Grindsted),851910400,57146539,10047557
Ringdrosselvej (Uggerhalnevej / Grindsted),851910500,57145082,10050029
Ledvej (Grindstedvej / Uggerhalne),851910700,57133837,10063648
Uggerhalne (Grindstedvej / Uggerhalne),851380100,57130466,10071289
Hjertegræsvej (Grindstedvej / Uggerhalne),851910800,57132255,10067172
Kinnerup (Vodskovvej / Aalborg Kommune),851901000,57129234,10071415
Kinnerupgård (Vodskovvej / Aalborg Kommune),851803700,57124929,10067127
Hornbækvej (Svinetruget / Klarup),851992800,57004869,10058506
Sneppevej (Svinetruget / Klarup),851009800,57011152,10069482
Markhøjstien  (Svinetruget/Klarup),851992900,57007476,10068394
Kalenderparken (Klarupvej / Klarup),851012500,57014128,10065850
Septembervej (Klarupvej / Klarup),851008700,57015575,10058614
Kallehave/Tebbestrupvej (Randers),731813200,56434126,10008131
Kærgade/Kærparken (Randers),731647700,56447681,10025309
Vestermarksvej (Vandværksvej / Storvorde),837900400,57006604,10092288
Smedevænget (Vandværksvej / Storvorde),837900500,57004743,10100603
Vandværksvej (Storvorde),837900100,57005264,10097717
Erik Jørgensens Plads (Storvorde),837000800,57001633,10101807
Markvej (Storvorde),837900200,57001731,10095605
Rødhøjvej (Storvorde),837900300,56999898,10100405
Tofthøjvej (Storvorde),837000100,57000725,10102931
Løgtagervej (Storvorde),837000900,56983528,10100432
Tofthøjskolen (Tofthøjvej/Storvorde),837200400,56995457,10101888
Sejlflod (Storvorde),837000300,56987430,10101520
Vigen (Storvorde),837001100,56989965,10102023
Stae (Aalborg Kommune),817100200,57081421,10084404
Skellet (Aalborg Kommune),837100300,56983097,10197506
V. Hassing skole (Halsvej),817800500,57071029,10115147
Hækken (Halsvej  / Vester Hassing),817800400,57064989,10131445
Krogensvej (Halsvej / Vester Hassing),817800300,57068800,10121395
Fjellerad Skole (Hålsvej / Fjellerad),851141400,56923579,10017938
Springvandspladsen (Halsvej / Gandrup),817100100,57066346,10127472
Stationsvej (Gandrup / Hals),817801000,57061788,10181883
Springborg (Hals),817250100,57021876,10231881
Østerhavensvej (Aalborgvej / Gandrup),817000100,57053824,10177910
Teglværksvej (Aalborgvej / Gandrup),817800100,57054606,10172705
Gl. Kongevej (Aalborgvej / Gandrup),817000500,57052089,10182135
Raabhui (Aalborgvej / Aalborg Kommune),817050300,57043028,10197246
Holtet (Aalborg Kommune),817150100,57034533,10207251
Holtegård (Aalborg Kommune),817050500,57023665,10224924
Sulsted (Holtevej / Aalborg Kommune),851500100,57166594,9946869
Ålebæk (Aalborg Kommune),817250200,57010802,10262966
Ulstedvej (Hals),817801700,57000284,10298321
Damvej  (Aalborgvej / Hals),817300300,56999358,10302788
Midtergade (Aalborgvej / Hals),817300200,56998459,10307957
Enebærvej (Aalborgvej/Mou),837201100,56971968,10216878
Hals (Østergade),817300100,56996257,10309162
Østergade/Kongrescentret,657014500,56135405,8981706
Risdal (Vaarstvej / Fjellerad),851400200,56924469,10021120
Vaarst Friskole (Gudumvej / Aalborg Kommune),851040800,56937198,10057158
Vaarst (Aalborg Kommune),851004800,56935544,10052349
Hedegård (Sejlflod / Aalborg Kommune),837050500,56886634,10261680
Gudum (Gudum Brogade/Aalborg Kommune),837000700,56949558,10066255
Kærvangen (Bygaden / Nørhalne),849100200,57149973,9872510
Nordkærvej (Bakmøllevej / Nørhalne),849800400,57153550,9870955
Nørhalne Skole (Nørhalne),849800300,57153020,9876232
Gl. Skolevej (Haldagervej / Biersted),849800700,57154980,9805361
Elbækvej (Haldagervej / Biersted),849800500,57150719,9803159
Biersted Skole (Teglværkvej / Biersted),849200100,57148849,9806934
Gl. Hobrovej/Skolevej (Randers),731604500,56466118,10023799
Zachosvej (Stationsvej / Biersted),849800800,57154521,9807698
Stationsvej (Højbakkevej / Biersted),849800600,57151824,9808121
Toftevej (Kattedamsvej / Aabybro),849800200,57162369,9744612
Aaby Skolen (Aabybro),849800100,57162872,9734319
Øster Hurup bymidte (Øster Hurup),815200100,56804319,10271164
Øster Hassing (Houvej / Aalborg Kommune),817000400,57069133,10197722
Kattegat Strand Camping (Mariagerfjord Kommune),815200200,56825552,10268809
Dokkedal (Kystvej / Aalborg Kommune),837300300,56903641,10254192
Hjørnet (Kystvej / Aalborg Kommune),837050400,56923283,10261411
Egense Friskole (Kystvej / Aalborg Kommune),837301200,56960507,10269555
Egense (Egensevej / Aalborg Kommune),837300200,56963410,10268620
Junoparken (Gl. Egensevej/Mou),837201000,56966656,10229715
Fjordvej  (Gl. Egensevej/Mou),837200100,56968229,10221346
Gl. Hadsundvej/Mølleparken (Randers),731605200,56466684,10041472
Gl. Hobrovej/Vangdalsparken (Randers),731621500,56480483,10009623
Vasen (Sejlflod),837050200,56976292,10162134
Kærsholm (Gudumholmvej/Aalborg),837000400,56962062,10156480
Milbakken (Kæragerholmvej / Aalborg Kommune),851012000,57180940,9896134
Gudumholm (Aagade/Aalborg),837100100,56967995,10101798
Ågade,837001000,56971033,10101385
Langerak (Vejdybet / Aalborg),851010700,57045248,10055845
Østhavnen (Vejdybet / Aalborg),851223000,57046318,10059073
Ajstrupvej (Tylstrup Landevej / Aalborg Kommune),851700200,57179466,9961306
Ultvedvej (Luneborgvej / Tylstrup),851110300,57196600,9944622
Bilgårdsvej (Luneborgvej / Tylstrup),851110400,57194146,9954429
Tylstrupvej (Luneborgvej / Tylstrup),851919600,57193498,9957881
Hammelmosevej (Luneborgvej / Tylstrup),851924600,57195152,9948326
Bjørnsonparken (Stokbrovej / Sulsted),851919400,57169227,9954016
Stokbrovej (Elkærvej / Sulsted),851919000,57163151,9956254
Troldelunden (Niels Anesensvej / Sulsted),851919700,57167519,9951966
Sigurd Hoels Vej (Niels Anesensvej / Sulsted),851910000,57168131,9948649
Toftegårdsvej (Elkærsvej / Sulsted),851918900,57160562,9958205
Jonas Lies Vej  (Elkærvej / Sulsted),851919200,57165731,9949692
Toftegårdsparken - NEDLAGT (Elkærvej/Sulsted),851918200,57158611,9959814
Sulsted Skole (Elkærvej),851010400,57157164,9964317
Vrold Tværvej vendeplads. Skanderborg,745010100,56024910,9897123
Vrold Tværvej/Smedetoften. Skanderborg,745010800,56028694,9888071
Vrold Tværvej/Almuevej. Skanderborg,745010300,56026420,9891109
Vrold Tværvej/Bytoften. Skanderborg,745010000,56025773,9894642
Højvangen v/vendeplads. Skanderborg,745013500,56036029,9962582
Vroldvej/Eskebækparken. Skanderborg,745010200,56035885,9905645
Vroldvej/Legårdsvej. Skanderborg,745000700,56033404,9899541
Vroldvej/Vestergade. Skanderborg,745010400,56039301,9914104
Vroldvej/Møllegade. Skanderborg,745000400,56039841,9916045
Vroldvej/Mossøvej. Skanderborg,745010600,56031634,9895001
Vroldvej/Egevang,745011000,56038232,9911434
Møllegade/Vibevej. Skanderborg,745002000,56037980,9920720
Møllegade/Mågevej. Skanderborg,745010500,56037405,9922715
Møllegade/Møllebakken. Skanderborg,745002100,56036578,9925484
Sygehusvej/Dagmar Centret. Skanderborg,745002300,56034168,9929259
Ladegårdsbakken/Solgårdsvej. Skanderborg,745001700,56046861,9935956
Højvangen/Grønnedalsvej. Skanderborg,745001100,56048021,9947031
Vestergade/Søtoften. Skanderborg,745011200,56032317,9930707
Adelgade/Asylgade. Skanderborg,745100800,56033063,9932109
Adelgade/Ole Lund Kirkegaards Stræde. Skanderborg,745011100,56035517,9931219
Ladegårdsbakken/Nørregade. Skanderborg,745001300,56044614,9931363
Skanderborggade/Dammen (Randers),731651000,56436436,10040986
Ladegårdsbakken/Højvangen. Skanderborg,745001600,56048695,9944658
Skanderborggade/Vorup Kirkevej (Randers),731812300,56438315,10040438
Skanderborg Realskole/Mindet,745100700,56038205,9929682
Banegårdvej/Skanderupbækken (Mindet) Skanderborg,745100500,56039418,9927929
Skanderborg St. (bus),745000600,56043068,9924882
Højvangen v/Højvangens Torv (Campus Skanderborg),745000800,56046367,9947714
Højvangen/Digterstien. Skanderborg,745011800,56041791,9951004
Højvangen/Fuglestien. Skanderborg,745011600,56039490,9955166
Højvangen/Jægerstien. Skanderborg,745011400,56037342,9959436
Agerskellet/endestation (Randers),731620000,56492061,10021911
Agerskellet/Nordskellet (Randers),731805600,56489715,10021165
Torupdalvej/endestation (Randers),731610800,56480681,10093942
Tebbestrupvej/endestation (Randers),731653500,56436732,10014154
Romalt/endestation (Randers),731656500,56446522,10107138
Skelvangvej/Nordskellet (Randers),731806000,56488591,10014477
Nordskellet/Sennepsvang (Randers),731817100,56489104,10017057
Nordskellet / Skelvangsvej (Randers),731620500,56489472,10014324
Alsikkevej (Randers),731805900,56487234,10021767
Mariendalsvej/Odensevej (Randers),731811700,56443402,10035125
Vorup Kirkevej/Sæbyvej (Randers),731651300,56440535,10042137
Vorup Kirkevej/Århusvej (Randers),731816900,56441901,10047396
Mimersvej/Valhalsvej (Randers),731805500,56476303,10018001
Høvejen (Randers),731648200,56447564,10030145
Mariendalsvej/Tebbestrupvej (Randers),731647900,56444077,10033211
Tjærebyvej/Kaløvej (Randers),731803600,56472590,10075676
Orkestervej/Pibevej (Randers),731813000,56436382,10036492
Hadsundvej/Lindevej (Randers),731612600,56474667,10042173
Ydervangen (Randers),731620300,56485409,10023035
Skelvangen/Femkløvervej (Randers),731806100,56485364,10015142
Østervangsvej (Randers),731607700,56468114,10047162
Skelvangsvej/Majsvangen (Randers),731620400,56486910,10014837
Skovbyvej/Østervangsvej (Randers),731802300,56469552,10047054
Mariagervej/Lucernevej (Randers),731620600,56482479,10026415
Mariagervej/Ringboulevarden (Randers),731620200,56481364,10026595
Lucernevej/Gl. Hobrovej (Randers),731805800,56481840,10008373
Lucernevej/Skelvangsvej (Randers),731620100,56482541,10014675
Elkærsvej/Mariesmindevej (Randers),731814800,56443088,10106491
Glarbjergvej/Gardervej (Randers),731620700,56479413,10028491
Glarbjergvej/Brigadevej (Randers),731804400,56480195,10038038
Glarbjergvej/Hadsundvej (Randers),731615000,56479620,10041175
Glarbjergvej/Nørrebrogade (Randers),731615100,56479854,10033876
Østre Boulevard/Tværvej (Randers),731803500,56473921,10076197
Tjærbyvej/Klostervej (Randers),731611500,56473660,10079110
Hadsundvej/Gråpilevej (Randers),731804300,56478110,10040941
Gl. Hadsundvej/Dragonvej (Randers),731605100,56465399,10039063
Gl. Hadsundvej/Drosselvej (Randers),731816400,56468303,10042829
Stjernekrydset (Randers),731607500,56471287,10043818
Kristrupvej/Ørneborgvej (Randers),731644700,56445272,10064538
Skovlyvej/Sygehuset (Randers),731607600,56470379,10050110
Rosenørnsgade (Randers),731600400,56461516,10043225
Romaltvej/Mejerivej (Randers),731655200,56450270,10097510
P. Knudsens Vej/Solstien (Randers),731608100,56468186,10050569
P. Knudsens Vej/Staldfeldtsvej (Randers),731802500,56468024,10054120
Fischersgade (Randers),731600300,56460257,10041957
Kærgade/Fuglsangsvej (Randers),731813500,56443007,10004328
Kærgade/Kallehavevej (Randers),731653100,56441011,9996921
Kristrupvej/Skolegade (Randers),731644600,56447124,10056556
Århusvej/Grenåvej (Randers),731642500,56454819,10041229
Århusvej/Bøsbrovej (Randers),731642600,56451115,10044627
Hans Bojes Allé/Århusvej (Randers),731643400,56448643,10046991
Hans Bojes Allé/Juttasvej (Randers),731643100,56448355,10050101
Romaltvej/Hannesminde (Randers),731814700,56448185,10100810
Udbyhøjvej/Dronningborghallen (Randers),731610700,56478901,10083173
Kristrupvej/Asylvej (Randers),731810300,56446701,10059630
Kristrupvej/Kristrup Møllevej (Randers),731644900,56444355,10069150
Tjærebyvej/Ulstrupvej (Randers),731803700,56472123,10070875
Gl. Romaltvej/Rensdyrvej (Randers),731647200,56446791,10071810
Gl. Romaltvej/Okapivej (Randers),731814300,56447996,10075370
Romaltvej/Edithsminde (Randers),731656200,56444166,10100369
Romaltvej/Fridasminde (Randers),731814600,56445713,10100108
Romaltvej/Pinjelunden (Randers),731814200,56450477,10090121
Romaltvej/Takslunden (Randers),731814400,56450072,10085159
Gl. Hobrovej/Stenkløvervej (Randers),731806300,56481337,10008311
Gl. Hobrovej/Humlehaven (Randers),731806200,56478514,10011987
Gl. Hobrovej/Ægirsvej (Randers),731619100,56476375,10014441
Gl. Hobrovej/Nyvej (Randers),731617500,56467898,10020455
Udbyhøjvej/Stenaltvej (Randers),731611300,56474011,10070750
Romalt Boulevard/Kaskelotten,731818000,56448526,10082409
Østre Boulevard/Udbyhøjvej (Randers),731611200,56475979,10075235
Elkærsvej/Jeppesminde (Randers),731814900,56444922,10106877
Nyvangsvej/Mjølnersvej (Randers),731805300,56476582,10021543
Nyvangsvej/Energivej (Randers),731805400,56472042,10023206
Nyvangsvej/Nyvangsskolen (Randers),731619000,56474784,10022118
Nyvangsvej/Randers Statsskole,731617700,56469489,10024536
Fuglsangsvej/Fjordvang (Randers),731811400,56447969,10020500
Fuglsangsvej/Skovgårdsvej (Randers),731647600,56447061,10017722
Fuglsangsvej midt (Randers),731811300,56446117,10012473
Fuglsangsvej vest (Randers),731811500,56444949,10008868
Nyvej (Randers),731805100,56468752,10021624
Tjærbyvej/Nyholmsvej (Randers),731611100,56474424,10081654
Tjærbyvej/Torupdalvej (Randers),731633600,56474478,10087550
Kirketerpvej (Randers),731802400,56471898,10051728
Hobrovej/Skovbrynet (Randers),731801700,56464977,10026163
Hobrovej/Vestervold (Randers),731801900,56463556,10030361
Hobrovej/Reiersensvej (Randers),731801800,56463970,10028896
Vestervold / Søren Møllers Gade,731603100,56461237,10031467
Tørvebryggen/Randers Regnskov,731602800,56457210,10034199
Udbyhøjvej/rundkørslen (Randers),731605000,56463529,10044366
Udbyhøjvej/Mellemvej (Randers),731605500,56464320,10047881
Udbyhøjvej/Herman Stillings Vej (Randers),731802600,56465354,10051531
Herningvej/rundkørslen (Ringkøbing),667000300,56086872,8278948
Hermann Stillings Vej (Randers),731608200,56466756,10054200
R. Hougårds Vej/Olufsvej (Randers),731810500,56443295,10054929
Dronningborg Boulevard/Kirketerpsvej (Randers),731608000,56472617,10051666
Dronningborg Boulevard/Løvenholmvej (Randers),731609300,56472743,10056088
Dronningborg Boulevard/Bjellerupparken (Randers),731609500,56472842,10062794
Dronningborg Boulevard/Teglvej (Randers),731803000,56472896,10066363
Dronningborghallen (Randers),731610900,56482137,10083379
Torupdalvej/Rubindalen (Randers),731809300,56478074,10088216
Torupdalvej/Jadedalen (Randers),731816500,56479233,10089699
Herning rtb.,657000100,56133715,8977940
Herningvej/Alkjær Lukke (Ringkøbing),667000500,56087178,8259711
Ringkøbingvej/Teglvænget,657150300,56134929,8929767
Ringkøbingvej/Kæret,657150400,56134623,8921676
Snejbjerg Hovedgade/Studsgårdvej,657151900,56133230,8905154
Snejbjerg Hovedgade/Nordgaden,657151600,56131818,8894277
Albæk (Herning),657001900,56126560,8854365
Haunstrup,657001000,56120258,8807235
Barde,681004100,56100500,8704209
Videbæk rtb.,681000100,56090810,8635927
Bredgade/Videbæk Skole,681001000,56090890,8612124
Bredgade/Anlægget                (Videbæk),681000500,56091061,8621464
Bredgade/Svanevej               (Videbæk),681000800,56091169,8626920
Brejning Kryds A11/A15,681000300,56085928,8507013
Nørhede,667002900,56082692,8398702
Røgind kro,667000800,56081793,8353603
Ringkøbing rtb.,667000100,56092176,8250659
Sjællandsgade/Siøvej,657014800,56135765,8986012
Sjællandsgade/Herningsholmskolen,657015200,56141023,8991226
Viborgvej/Lillelundvej,657204900,56147226,8996494
Sundsvej/Drejervej,657001200,56194563,9018463
Sunds Hovedgade/tanken,657001800,56201413,9017744
Sunds Hovedgade/Superbrugsen,657001100,56204973,9015686
Simmelkær Hovedgade,657000200,56270162,9002570
Skivevej/Linåvej. Sunds,657001600,56209512,9012782
Simmelkær. Troldbjegvej,657001700,56268742,9000206
Vistorp,651000300,56314569,8995037
Haderup rutebilstation,651100100,56387579,8993860
Hagebro,763000200,56407814,9011020
Egebjergvej (Vridsted),763101300,56413477,9011802
Dåsbjergvej (Vridsted),763101200,56447663,9009456
Egebjergvej v/ købmand,763100101,56442764,9006678
Egebjergvej v/ Bakkesvinget,763100102,56439303,9008207
Vridsted,763100100,56445164,9006436
Fly,763200200,56490308,9009618
Fly v/kirken,763000400,56495621,9011757
Hedevangsvej (Fjends),763002400,56506192,9019722
Skive Kaserne,779009100,56540944,9035471
Skive Trafikterminal,779079100,56562339,9025385
Ø. Ajstrup (Aalborg Kommune),851010800,57174873,10019044
Kallehave midt (Randers),731813400,56436337,10005200
Brinken (Randers),731813100,56437568,9999708
Kærgade midt/vest,731813300,56442180,10000067
Bøsbrovej/Svendborgvej (Randers),731651600,56441461,10037436
Bøsbrovej/Nyborgvej (Randers),731812900,56439546,10036671
Bøsbrovej/Orkestervej (Randers),731651800,56437092,10035161
Tirsdalens Skole vest,731810700,56440166,10062336
Hals Kirke (Strandvejen / Hals),817300400,56998630,10310807
Bisnapvej (Strandvejen / Hals),817005100,57009354,10336893
Koldkær (Strandvejen / Hals),817005000,57024474,10344651
Jyngehusene (Strandvejen / Aalborg Kommune),817000800,57029661,10348202
Lagunen (Strandvejen / Aalborg Kommune),817000600,57039603,10356696
Christiansmindevej (Brogade / Hou),817200600,57057042,10367753
Hou Skole (Nørregade / Hou),817200100,57057366,10372580
Nørregade (Hou),817200500,57060853,10372796
Hou Kirke,817200900,57057249,10365785
Købmagergade (Houvej / Ulsted),817005300,57072593,10259002
Ulsted Skole (Aalborg Kommune),817100500,57074490,10258768
Jyllensgade (Ulsted),817005500,57076153,10254264
Vestergade (Ulsted),817000200,57074265,10252260
Ø. Hassing Kær (Houvej / Aalborg Kommune),817150200,57072854,10233077
Bredgade (Borgergade / Gandrup),817800200,57058121,10180912
Horsensvej (Halsvej / Aalborg Kommune),851380200,57090185,10063082
Sønderborg Busstation,537000100,54910957,9794340
Arnkilgade v sygehuset,537001800,54916935,9787643
Kresten Philipsens Vej v sygehuset,545015300,55064080,9379416
"Ragebøl, Aabenraavej",537000200,54929952,9733780
"Vester Sottrup, Aabenraavej",533002200,54951283,9707469
"Ullerup, Aabenraavej v Højholt",533000900,54970115,9658603
Bovrup Storegade,519000200,54995798,9582132
Svejrup,519101300,54992337,9553124
"Felsted, Møgelmosevej v Havretoften",519100300,54979563,9510398
"Felsted, Møgelmosevej v Nygade",519000300,54979024,9499548
"Styrtom, Flensborgvej",545001600,55022001,9432012
Vestvejen v Stadion (Aabenraa),545007300,55036420,9407130
Aabenraa Busstation,545001800,55044798,9422744
Viborgvej/Vesterholmvej         (Herning),657205800,56149455,8997878
